Country Name,Country Code,Series Name,Series Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Ireland,IRL,"Children out of school, primary",SE.PRM.UNER,806,354,128,981,621,294,376,197,263,64,159,10,773
Ireland,IRL,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,54.08,53.5,50.84,49.26,48.41,48.11,48.76,49.28,50.2,51.5,52.29,52.96,53.65
Ireland,IRL,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,58.54,54.91,47.11,40.78,38.31,37.34,37.26,36.7,37.13,41.7,39.89,39.43,41.02
Ireland,IRL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,62.39,56.41,44.92,38.71,36.39,35.09,36.77,36.86,37.73,42.07,40.16,40.37,41.12
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2.70E+16,2.74E+16,2.36E+16,2.22E+15,2.39E+16,2.26E+15,2.38E+16,2.59E+16,2.91E+16,2.99E+16,3.35E+16,3.85E+16,3.99E+16
Ireland,IRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5.160.451.863,4.829.454.102,4.536.815.623,4.591.354.544,4.620.222.879,4.598.277.713,4.632.083.716,4.999.032.605,61.987.551,6.254.346.906,6.739.711.868,7.257.843.784,7.511.280.503
Ireland,IRL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,11.5,12.2,14,11.9,12.5,12.4,11.4,11,9.3,10,10,9.9,9.6
Ireland,IRL,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,5,5.9,5.4,5.4,4.6,4.5,4.7,4,4,4,4.1,4,3.9
Ireland,IRL,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,530.546.835,-4.486.599.314,-5.100.471.121,1.755.080.743,1.068.526.654,-0.052354785,1.267.014.661,8.713.697.808,2.517.624.519,2.042.232.527,8.940.012.772,90.301.611,4.917.006.978
Ireland,IRL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.1,82.4,82.7,83.1,83,83.1,83.1,83.5,83.4,83.6,84,84.1,84.3
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,7.964.146.341,8.009.512.195,801.902.439,8.074.390.244,8.074.634.146,8.084.634.146,8.094.878.049,8.134.878.049,8.145.365.854,8.165.365.854,8.215.609.756,8.225.609.756,8.230.243.902
Israel,ISR,"Population, female",SP.POP.TOTL.FE.IN,3637320,3701864,3790320,3858472,3927993,3998134,4069967,4145229,4224621,4304840,4385803,4467882,4550763
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.81,7.86,9.18,7.95,6.95,6.98,6.24,5.92,5.39,4.94,4.32,3.95,3.93
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.38,7.7,9.53,8.48,7.14,6.86,6.21,5.89,5.25,4.8,4.22,4,3.8
Israel,ISR,"Children out of school, primary",SE.PRM.UNER,641,827,676,587,570,360,123,798,828,2754,2210,2791,4572
Israel,ISR,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,50.41,51.56,51.61,52.5,52.85,53.92,54.51,55.54,55.8,56.44,56.65,57.34,57.26
Israel,ISR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,43.72,44.45,44.66,44.23,42.85,42.52,43.08,43.19,43.45,44.31,44.91,44.6,44.08
Israel,ISR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,46.96,47.81,45.57,45.55,44.74,43.65,44.52,44.5,44.62,44.74,45.36,44.57,43.72
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1.79E+16,2.17E+16,2.08E+16,2.35E+16,2.62E+16,2.58E+16,2.94E+16,3.11E+16,3.00E+16,3.19E+16,3.55E+16,3.74E+16,3.98E+16
Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3.210.551.176,3.248.627.241,3.201.248.411,3.318.704.324,3.408.660.707,3.427.655.026,3.505.579.806,3.573.766.081,3.581.371.341,3.646.231.124,3.703.378.133,3.759.106.401,3.815.273.532
Israel,ISR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,5.2,5.3,6,6.7,5.7,6.1,5.2,5.1,4.5,5.2,5.1,5.4,5.3
Israel,ISR,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,2,2,2.7,2.5,2.4,2.3,2.6,2.5,2.1,2.1,2.5,2.4,2.3
Israel,ISR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,610.186.595,345.885.767,114.297.478,5.684.707.293,5.542.590.001,2.822.996.205,4.777.202.349,4.124.746.861,2.279.679.419,4.462.753.818,4.377.044.428,3.983.424.594,377.358.981
Israel,ISR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.4,83,83.3,83.6,83.5,83.6,83.9,84.1,84.1,84.2,84.6,84.8,84.7
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,8.050.487.805,8.095.121.951,8.140.487.805,8.160.243.902,8.165.609.756,8.170.487.805,8.205.609.756,8.215.365.854,8.205.121.951,8.240.731.707,8.255.121.951,8.280.243.902,8.280.487.805
Italy,ITA,"Population, female",SP.POP.TOTL.FE.IN,30098000,30326738,30489592,30596015,30647051,30716752,31053693,31315785,31262660,31188515,31121471,31042688,30667514
Italy,ITA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.84,8.5,9.22,9.6,9.55,11.83,13.07,13.8,12.69,12.78,12.39,11.78,11.1
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.08,6.72,7.75,8.36,8.36,10.65,12.15,12.68,11.9,11.69,11.21,10.61,9.95
Italy,ITA,"Children out of school, primary",SE.PRM.UNER,16602,16166,13750,11182,13259,7300,3241,23760,42103,58288,71841,89218,98239
Italy,ITA,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,3212,13312,21264,29659,37168,45651,49814
Italy,ITA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,34.79,35.18,34.49,34.3,34.51,34.79,34.25,34.34,34.5,35.05,35.64,36.03,36.45
Italy,ITA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,19.61,19.42,17.05,16.39,15.46,14.9,13.58,12.69,12.41,13.77,13.92,14.34,15.18
Italy,ITA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,24.78,24.53,21.77,20.4,19.24,18.41,16.15,15.47,15.6,16.6,17.14,17.72,18.43
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.21E+17,2.40E+17,2.19E+17,2.13E+17,2.29E+17,2.09E+17,2.14E+17,2.16E+17,1.84E+16,1.88E+16,1.96E+17,2.09E+17,2.01E+17
Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3.406.738.703,3.351.687.829,3.160.255.897,3.204.528.407,32.216.498,3.117.201.976,3.024.546.146,2.996.786.442,302.302.263,3.067.330.784,3.123.166.445,3.158.576.068,3.204.390.737
Italy,ITA,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,6.7,6.9,7,6.9,7.4,7.6,7.5,7.2,7.1,6.6,7.1,6.7,6.7
Italy,ITA,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,3.3,3.4,3.4,3.2,3.3,3.6,3.7,3.5,3.6,3.2,3.5,3.5,3.5
Italy,ITA,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,148.707.298,-0.962012841,-5.280.937.208,1.713.295.839,0.707333347,-2.980.905.768,-1.841.065.451,-0.004547542,0.778304351,1.293.462.732,1.667.859.041,0.925810941,0.410278294
Italy,ITA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.2,84.2,84.3,84.7,84.8,84.8,85.2,85.6,84.9,85.6,85.2,85.6,85.4
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,8.143.414.634,8.148.536.585,8.163.658.537,8.203.658.537,8.218.780.488,8.223.902.439,826.902.439,830.902.439,8.254.390.244,8.324.390.244,8.294.634.146,8.334.634.146,8.319.756.098
Jamaica,JAM,"Population, female",SP.POP.TOTL.FE.IN,1395341,1400790,1406493,1412952,1420363,1428546,1437226,1445931,1454324,1462325,1470007,1477400,1484557
Jamaica,JAM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,14.3,13.9,14.87,16.25,16.8,18.1,20.09,18.16,17.88,17.43,15.39,11.91,9.94
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.75,6.670.000.076,7.309.999.943,7.630.000.114,8.029.999.733,868.999.958,9.699.999.809,9.050.000.191,13.51,8.630.000.114,7.400.000.095,546.999.979,4.989.999.771
Jamaica,JAM,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,47.89,48.02,47.4,46.56,46.32,45.64,45.64,46.58,47.1,48.93,51.09,52.45,54.28
Jamaica,JAM,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,20.57,20.47,19.52,18.38,17.75,16.67,15.27,15.51,16.78,18.86,21.42,21.37,22.96
Jamaica,JAM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,27.96,27,25.66,24.33,23.51,22.1,21.21,21.55,22.44,23.46,25.76,25.45,27.24
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,12799593018,13709402085,12120460873,13220556883,14444655300,14807086889,14264202737,13899228824,14188935948,14077109397,14808989993,15730793853,15830768550
Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5.308.440.332,5.239.532.824,4.986.816.494,4.888.579.138,4.945.948.846,4.887.586.951,4.884.392,4.889.986.309,4.907.927.415,4.949.369.484,4.973.724.172,504.354.079,5.065.374.889
Jamaica,JAM,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,1.8,2.2,2.3,1.9,2.2,2.1,2,2.2,2.2,2.2,2.3,2.3,2.4
Jamaica,JAM,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,0.7,0.8,0.9,0.9,0.9,0.9,0.9,1,1.1,1,1,1,1.1
Jamaica,JAM,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.431.954.037,-0.811736703,-4.345.301.858,-1.457.147.209,1.730.376.267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375.223.064,0.997123062,1.889.923.681,0.892291654
Jamaica,JAM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.526,75.54,75.544,75.543,75.542,75.551,75.576,75.621,75.687,75.774,75.878,75.993,76.118
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.129,74.103,74.071,74.038,74.012,74.001,74.01,74.042,74.098,74.175,74.267,74.368,74.475
Japan,JPN,"Population, female",SP.POP.TOTL.FE.IN,65325526,65381234,65395181,65426533,65322325,65232461,65150796,65075452,65016722,64951468,64853783,64731350,64605360
Japan,JPN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.78,3.82,4.81,4.63,4.14,3.96,3.66,3.43,3.11,2.81,2.64,2.18,2.23
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.890.000.105,4,5.070.000.172,5.1,4.550.000.191,4.360.000.134,4.039.999.962,3.589.999.914,3.390.000.105,3.130.000.114,2.819.999.933,2.4,2.4
Japan,JPN,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,117728,153049,160843,..
Japan,JPN,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,..,..,..,..,..,..,..,50737,68450,74497,..
Japan,JPN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,46.72,46.75,46.46,46.46,46.35,46.38,47.23,47.78,48.3,49.16,50.05,51.62,52.36
Japan,JPN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,41.22,41.51,40.94,40.32,40.12,39.45,40.98,41.11,40.79,42.57,43.01,46.68,47.94
Japan,JPN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,41.11,41.06,39.57,38.92,39.06,38.9,40,40.37,40.49,42.19,42.49,45.68,46.95
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4.58E+17,5.11E+17,5.29E+17,5.76E+17,6.23E+17,6.27E+17,5.21E+17,4.90E+17,4.44E+17,5.00E+17,4.93E+17,5.04E+17,5.15E+17
Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3.399.003.603,335.576.454,3.165.108.377,3.294.220.208,3.301.113.423,3.351.844.494,3.423.988.625,3.438.690.586,3.496.063.938,3.526.481.336,3.591.464.127,3.618.862.003,3.636.235.732
Japan,JPN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,25,24.4,24.9,24.1,23.4,21.6,21.4,20.1,19.1,17.5,17,16.7,15.3
Japan,JPN,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,14.2,13.9,13.8,13.8,14.3,12.9,12.9,12.3,11.4,10.5,10.1,10.2,9.2
Japan,JPN,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.483.969.412,-1.224.289.001,-5.693.236.359,4.097.917.919,0.023809524,1.374.750.999,2.005.100.177,0.296205514,1.560.626.697,0.753826746,1.675.331.752,0.558851275,0.270304645
Japan,JPN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.99,86.05,86.44,86.3,85.9,86.41,86.61,86.83,86.99,87.14,87.26,87.32,87.45
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,8.250.707.317,8.258.756.098,8.293.146.341,8.284.268.293,8.259.121.951,8.309.609.756,8.333.195.122,8.358.780.488,8.379.390.244,8.398.487.805,840.997.561,8.421.097.561,8.435.634.146
Jordan,JOR,"Population, female",SP.POP.TOTL.FE.IN,3042189,3197087,3369863,3558032,3762256,3978958,4196092,4397998,4573163,4717553,4833068,4921841,4988482
Jordan,JOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,25.85,24.68,24.39,21.84,21.29,20.04,22.17,20.61,22.66,24.18,24.06,23.9,23.81
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08,15.28,18.14,18.27,16.81
Jordan,JOR,"Children out of school, primary",SE.PRM.UNER,93344,121508,..,192312,227861,272581,293678,..,..,309021,271105,264821,261790
Jordan,JOR,"Children out of school, primary, female",SE.PRM.UNER.FE,41729,57265,..,97823,116596,140392,149467,..,..,156042,137657,135554,133650
Jordan,JOR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,11.23,11.09,11.7,11.93,11.97,11.85,10.79,11.05,10.84,10.71,10.84,10.98,11.12
Jordan,JOR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,5.47,5.31,5.55,5.66,5.12,5.14,4.23,4.49,4.1,3.78,3.91,4.06,4.21
Jordan,JOR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,19.78,19.64,19.78,18.75,17.52,17.1,16.13,16.5,15.98,14.9,14.76,14.61,14.44
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,17110587447,22657662393,24537876056,27133804225,29524149155,31634561690,34454440141,36847643521,38587017887,39892551127,41408960845,42932112676,44502895915
Jordan,JOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4.678.835.063,4.786.748.451,478.160.509,464.416.937,452.140.808,4.386.745.095,4.274.547.909,4.221.089.517,4.164.108.769,4.119.252.115,4.105.720.951,4.109.752.429,4.133.549.805
Jordan,JOR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,1.7,1.7,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6,1.6
Jordan,JOR,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,1,0.9,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Jordan,JOR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.176.170.351,7.232.318.964,5.023.710.073,2.314.834.221,2.737.179.886,2.429.358.001,2.609.947.375,3.384.078.099,2.496.528.793,1.994.180.849,2.087.114.551,1.934.091.701,1.955.466.358
Jordan,JOR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.558,74.739,74.921,75.099,75.267,75.424,75.566,75.697,75.817,75.934,76.052,76.175,76.306
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.931,73.099,73.266,73.428,73.581,73.722,73.851,73.969,74.078,74.184,74.292,74.405,74.526
Kazakhstan,KAZ,"Population, female",SP.POP.TOTL.FE.IN,8014813,8160735,8318892,8432713,8550670,8669275,8792736,8920772,9049058,9174836,9296108,9414472,9532235
Kazakhstan,KAZ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.76,7.97,7.55,6.64,6.21,6.49,5.87,5.68,5.49,5.5,5.44,5.37,5.32
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8
Kazakhstan,KAZ,"Children out of school, primary",SE.PRM.UNER,10722,1022,1078,3203,3727,2357,2428,1070,298,2263,10277,13169,12924
Kazakhstan,KAZ,"Children out of school, primary, female",SE.PRM.UNER.FE,5132,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,59.47,60.43,60.23,61.04,61.31,61.17,61.64,61.82,61.79,60.81,59.76,59.65,59.41
Kazakhstan,KAZ,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,39.23,39.72,39.6,39.8,39.23,38.26,37.57,39.79,41.75,39.21,36.34,35.16,33.71
Kazakhstan,KAZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,42.54,42.76,42.99,42.72,42.34,41.92,41.13,43.3,45.17,42.85,40.21,38.97,37.41
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1.05E+15,1.33E+16,1.15E+16,1.48E+16,1.93E+16,2.08E+16,2.37E+16,2.21E+16,1.84E+16,1.37E+16,1.67E+16,1.79E+15,1.82E+16
Kazakhstan,KAZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8.438.104.645,8.554.823.573,848.754.483,8.979.332.284,9.506.734.053,9.823.693.897,1.026.429.807,1.053.904.468,1.051.077.189,1.047.634.757,1.075.852.088,1.105.336.206,1.140.276.011
Kazakhstan,KAZ,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,38,34.6,30.3,29.9,28.7,27.6,26.3,24.2,23.2,21.7,20.8,19,17.6
Kazakhstan,KAZ,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,12.3,12,10.9,10.5,10,9.6,9.2,8.5,8.2,7.8,7.6,7.1,6.8
Kazakhstan,KAZ,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.9,3.3,1.199.999.999,7.3,7.400.000.001,4.8,5.999.999.999,4.200.000.001,1.2,1.1,4.1,4.1,4.5
Kazakhstan,KAZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,72.3,72.4,73.25,73.41,73.57,74.29,75.23,75.82,76.26,76.61,76.92,77.19,77.3
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.34,67.11,68.39,68.45,68.69,69.52,70.62,71.44,71.97,72.41,72.95,73.15,73.18
"Korea, Rep.",KOR,"Population, female",SP.POP.TOTL.FE.IN,24273241,24465620,24598200,24725241,24917629,25048343,25160944,25318368,25452787,25556626,25632820,25760422,25817405
"Korea, Rep.",KOR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.63,2.61,2.96,3.29,3.11,2.97,2.81,3.5,3.48,3.54,3.48,3.69,3.58
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.01,2.96,3.36,3.32,2.99,2.81,2.75,3.08,3.55,3.65,3.65,3.82,3.75
"Korea, Rep.",KOR,"Children out of school, primary",SE.PRM.UNER,5168,752,10990,6960,9806,59852,128360,113250,39617,74350,66235,25225,271
"Korea, Rep.",KOR,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,3745,..,..,24441,58717,52945,18519,35711,32711,12519,..
"Korea, Rep.",KOR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,49.24,48.91,47.79,47.9,48.22,48.6,48.88,49.63,50.49,50.67,51.22,51.25,51.84
"Korea, Rep.",KOR,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,31.4,28.72,26.83,26.96,27.03,27.88,27.53,29.27,27.99,28.2,28.17,27.81,27.21
"Korea, Rep.",KOR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,27.96,25.07,23.65,23.52,23.63,24.77,24.65,26.32,25.65,25.9,25.86,24.95,25.33
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.17E+17,1.05E+17,9.44E+16,1.14E+17,1.25E+17,1.28E+17,1.37E+16,1.48E+17,1.47E+17,1.50E+17,1.62E+16,1.72E+17,1.65E+17
"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2.336.090.574,238.827.305,2.394.847.224,2.545.100.416,2.618.689.754,2.667.544.017,2.739.465.031,280.949.177,2.873.223.108,2.946.178.401,3.030.739.524,3.104.065.545,31.610.919
"Korea, Rep.",KOR,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,26.7,28.6,34.2,34,34.5,30.2,30.6,29,28,27.2,25.8,28.6,28.6
"Korea, Rep.",KOR,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,19.5,20.4,24.4,23,21.9,19.5,18.6,17.2,16.5,16,14.7,15.9,16.9
"Korea, Rep.",KOR,A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,1,1,1,1,1,1,1,1,1,1,1,1,1
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.799.548.415,3.012.984.873,0.79269899,6.804.824.918,3.685.667.782,2.402.530.992,3.164.708.636,3.202.453.795,2.809.103.268,2.946.881.715,315.963.574,2.907.403.774,224.397.786
"Korea, Rep.",KOR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.5,83,83.4,83.6,84,84.2,84.6,85,85.2,85.4,85.7,85.7,86.3
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,791.195.122,7.951.707.317,7.996.829.268,8.011.707.317,8.056.829.268,808.195.122,8.127.073.171,8.172.195.122,8.202.439.024,8.227.560.976,8.262.682.927,8.262.682.927,8.322.682.927
Latvia,LVA,"Population, female",SP.POP.TOTL.FE.IN,1192192,1179981,1160844,1137044,1116580,1102797,1090922,1080377,1071036,1060500,1050132,1040870,1032613
Latvia,LVA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.57,7.08,14.13,16.28,13.78,13.94,11.14,9.83,8.64,8.4,7.67,6.42,5.43
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.05,7.74,17.51,19.48,16.21,15.05,11.87,10.85,9.87,9.64,8.72,7.41,6.31
Latvia,LVA,"Children out of school, primary",SE.PRM.UNER,..,10,972,958,852,1639,2115,2262,2406,2107,1854,1382,1421
Latvia,LVA,"Children out of school, primary, female",SE.PRM.UNER.FE,..,..,449,429,391,712,893,921,982,814,667,401,472
Latvia,LVA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,49.97,50.95,46.69,45.08,45.67,46.58,47.79,48.02,49.35,50.48,51.19,52.44,52.77
Latvia,LVA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,32.64,32.18,25.75,24.62,23.54,25.55,27.04,28.39,32.5,33.21,32.69,32.02,29.34
Latvia,LVA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,38.61,37.54,27.88,25.79,26.16,28.85,30.2,32.67,35.17,34.4,34.92,34.74,31.75
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,31054350978,35854274229,26410909091,23956163077,27474380566,28169902669,30204783462,31345148671,27252128627,28064533352,30408509602,34412210812,34308783825
